ps_code,mp_code,monitor_time,pollutant_code,pollutant_name,strength,standard_value,remark,status,data_status,create_time,update_time,day,company
C0B2A439FE4DBF1D2B5096C4F5A35856AF58BFDF6FA7E10B6B04BF68DA5D0D26A1AF36537C8C91F3,C0B2A439FE4DBF1D2B5096C4F5A358560573CD05618C491DCB7ACCE1693E7A48AF1BB304DEFF7291,2023-08-01 00:00:00,004,一氧化碳,2.376,80,,0,0,2023-08-02T12:35:05,2023-08-03T14:30:59.817,20230801,威海艾山环境再生能源有限公司
C0B2A439FE4DBF1D2B5096C4F5A35856AF58BFDF6FA7E10B6B04BF68DA5D0D26A1AF36537C8C91F3,C0B2A439FE4DBF1D2B5096C4F5A358560573CD05618C491DCB7ACCE1693E7A48AF1BB304DEFF7291,2023-08-01 00:00:00,008,氯化氢,4.133,50,,0,0,2023-08-02T12:35:05,2023-08-03T14:30:59.817,20230801,威海艾山环境再生能源有限公司
CFED4CB03A71ABF396E0417C5D794A15,CFED4CB03A71ABF3CC276FF0F99AA0BF,2023-08-01 00:00:00,001,颗粒物,8.239,20,CEMS维护,0,0,2023-08-02T12:35:01.94,2023-08-04T14:31:25.427,20230801,五莲新能环保发电有限公司
CFED4CB03A71ABF396E0417C5D794A15,CFED4CB03A71ABF3CC276FF0F99AA0BF,2023-08-01 00:00:00,002,二氧化硫,18.661,80,CEMS维护,0,0,2023-08-02T12:35:01.94,2023-08-04T14:31:25.427,20230801,五莲新能环保发电有限公司
CFED4CB03A71ABF396E0417C5D794A15,CFED4CB03A71ABF3CC276FF0F99AA0BF,2023-08-01 00:00:00,003,氮氧化物,196.056,250,CEMS维护,0,0,2023-08-02T12:35:01.943,2023-08-04T14:31:25.427,20230801,五莲新能环保发电有限公司
CFED4CB03A71ABF396E0417C5D794A15,CFED4CB03A71ABF3CC276FF0F99AA0BF,2023-08-01 00:00:00,004,一氧化碳,14.536,80,CEMS维护,0,0,2023-08-02T12:35:01.94,2023-08-04T14:31:25.427,20230801,五莲新能环保发电有限公司
CFED4CB03A71ABF396E0417C5D794A15,CFED4CB03A71ABF3CC276FF0F99AA0BF,2023-08-01 00:00:00,008,氯化氢,24.43,50,CEMS维护,0,0,2023-08-02T12:35:01.94,2023-08-04T14:31:25.427,20230801,五莲新能环保发电有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFA39F2EA98AA960332,2023-08-01 00:00:00,001,颗粒物,1.55,20,,0,0,2023-08-02T12:35:04.267,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFA39F2EA98AA960332,2023-08-01 00:00:00,002,二氧化硫,1.35,80,,0,0,2023-08-02T12:35:04.267,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFA39F2EA98AA960332,2023-08-01 00:00:00,003,氮氧化物,132.02,250,,0,0,2023-08-02T12:35:04.267,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFA39F2EA98AA960332,2023-08-01 00:00:00,004,一氧化碳,11.68,80,,0,0,2023-08-02T12:35:04.27,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFA39F2EA98AA960332,2023-08-01 00:00:00,008,氯化氢,14.03,50,,0,0,2023-08-02T12:35:04.27,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFAD7DE1DB4D5243253,2023-08-01 00:00:00,001,颗粒物,,20,,0,0,2023-08-02T12:35:04.237,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFAD7DE1DB4D5243253,2023-08-01 00:00:00,002,二氧化硫,,80,,0,0,2023-08-02T12:35:04.237,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFAD7DE1DB4D5243253,2023-08-01 00:00:00,003,氮氧化物,,250,,0,0,2023-08-02T12:35:04.237,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFAD7DE1DB4D5243253,2023-08-01 00:00:00,004,一氧化碳,,80,,0,0,2023-08-02T12:35:04.237,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFAD7DE1DB4D5243253,2023-08-01 00:00:00,008,氯化氢,,50,,0,0,2023-08-02T12:35:04.237,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFA77D41183AA36D4B6,2023-08-01 00:00:00,001,颗粒物,,20,,0,0,2023-08-02T12:35:04.237,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFA77D41183AA36D4B6,2023-08-01 00:00:00,002,二氧化硫,,80,,0,0,2023-08-02T12:35:04.237,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFA77D41183AA36D4B6,2023-08-01 00:00:00,003,氮氧化物,,250,,0,0,2023-08-02T12:35:04.237,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFA77D41183AA36D4B6,2023-08-01 00:00:00,004,一氧化碳,,80,,0,0,2023-08-02T12:35:04.237,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFA77D41183AA36D4B6,2023-08-01 00:00:00,008,氯化氢,,50,,0,0,2023-08-02T12:35:04.24,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFA404D8B9856F14566,2023-08-01 00:00:00,001,颗粒物,,20,,0,0,2023-08-02T12:35:04.23,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFA404D8B9856F14566,2023-08-01 00:00:00,002,二氧化硫,,80,,0,0,2023-08-02T12:35:04.23,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFA404D8B9856F14566,2023-08-01 00:00:00,003,氮氧化物,,250,,0,0,2023-08-02T12:35:04.23,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFA404D8B9856F14566,2023-08-01 00:00:00,004,一氧化碳,,80,,0,0,2023-08-02T12:35:04.23,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
7E0A8CFB64F58AFA1B20C775AEC1C216,7E0A8CFB64F58AFA404D8B9856F14566,2023-08-01 00:00:00,008,氯化氢,,50,,0,0,2023-08-02T12:35:04.23,2023-08-03T14:30:59.817,20230801,北京首钢生物质能源科技有限公司
